#  PROBE RESULTS (THIS IS A MAGIC LINE)
# ---------------------------------------------------------------------------
# Evaluation: PDF
# ---------------------------------------------------------------------------
#  Name: ip.endToEnd.packet.outgoing.delay_PDF
#  Description: No descripton available
# ---------------------------------------------------------------------------
#  No active probe
# ---------------------------------------------------------------------------
#  Common Statistics 
#  Minimum: 0.0001218
#  Maximum: 0.1243653
#  Trials: 13776
#  Mean: 0.0272886
# 
#  Variance: 0.0003143
#  Relative variance: 0.4220503
#  Coefficient of variation: 0.6496540
#  Standard deviation: 0.0177282
#  Relative standard deviation: 0.6496540
# 
#  Skewness: 0.8340088
# 
#  2nd moment: 0.0010589
#  3rd moment: 0.0000507
# 
#  Sum of all values: 375.9283677
#  (Sum of all values)^2: 14.5878965
#  (Sum of all values)^3: 0.6983821
# -----------------------------------------------------------
# PDF statistics 
#  Left border of x-axis: 0
#  Right border of x-axis: 1
#  Resolution of x-axis: 1000
# -----------------------------------------------------------
# PDF data 
#  Underflows: 0
#  Underflows in percent: 0
#  Overflows: 0
#  Overflows in percent: 0
# -----------------------------------------------------------
# 
# x             F(x)            G(x)            P(x)
# 
0.5350000           1.0000000       0.0000000       0.0000000
0.5360000           1.0000000       0.0000000       0.0000000
0.5370000           1.0000000       0.0000000       0.0000000
0.5380000           1.0000000       0.0000000       0.0000000
0.5390000           1.0000000       0.0000000       0.0000000
0.5400000           1.0000000       0.0000000       0.0000000
0.5410000           1.0000000       0.0000000       0.0000000
0.5420000           1.0000000       0.0000000       0.0000000
0.5430000           1.0000000       0.0000000       0.0000000
0.5440000           1.0000000       0.0000000       0.0000000
0.5450000           1.0000000       0.0000000       0.0000000
0.5460000           1.0000000       0.0000000       0.0000000
0.5470000           1.0000000       0.0000000       0.0000000
0.5480000           1.0000000       0.0000000       0.0000000
0.5490000           1.0000000       0.0000000       0.0000000
0.5500000           1.0000000       0.0000000       0.0000000
0.5510000           1.0000000       0.0000000       0.0000000
0.5520000           1.0000000       0.0000000       0.0000000
0.5530000           1.0000000       0.0000000       0.0000000
0.5540000           1.0000000       0.0000000       0.0000000
0.5550000           1.0000000       0.0000000       0.0000000
0.5560000           1.0000000       0.0000000       0.0000000
0.5570000           1.0000000       0.0000000       0.0000000
0.5580000           1.0000000       0.0000000       0.0000000
0.5590000           1.0000000       0.0000000       0.0000000
0.5600000           1.0000000       0.0000000       0.0000000
0.5610000           1.0000000       0.0000000       0.0000000
0.5620000           1.0000000       0.0000000       0.0000000
0.5630000           1.0000000       0.0000000       0.0000000
0.5640000           1.0000000       0.0000000       0.0000000
0.5650000           1.0000000       0.0000000       0.0000000
0.5660000           1.0000000       0.0000000       0.0000000
0.5670000           1.0000000       0.0000000       0.0000000
0.5680000           1.0000000       0.0000000       0.0000000
0.5690000           1.0000000       0.0000000       0.0000000
0.5700000           1.0000000       0.0000000       0.0000000
0.5710000           1.0000000       0.0000000       0.0000000
0.5720000           1.0000000       0.0000000       0.0000000
0.5730000           1.0000000       0.0000000       0.0000000
0.5740000           1.0000000       0.0000000       0.0000000
0.5750000           1.0000000       0.0000000       0.0000000
0.5760000           1.0000000       0.0000000       0.0000000
0.5770000           1.0000000       0.0000000       0.0000000
0.5780000           1.0000000       0.0000000       0.0000000
0.5790000           1.0000000       0.0000000       0.0000000
0.5800000           1.0000000       0.0000000       0.0000000
0.5810000           1.0000000       0.0000000       0.0000000
0.5820000           1.0000000       0.0000000       0.0000000
0.5830000           1.0000000       0.0000000       0.0000000
0.5840000           1.0000000       0.0000000       0.0000000
0.5850000           1.0000000       0.0000000       0.0000000
0.5860000           1.0000000       0.0000000       0.0000000
0.5870000           1.0000000       0.0000000       0.0000000
0.5880000           1.0000000       0.0000000       0.0000000
0.5890000           1.0000000       0.0000000       0.0000000
0.5900000           1.0000000       0.0000000       0.0000000
0.5910000           1.0000000       0.0000000       0.0000000
0.5920000           1.0000000       0.0000000       0.0000000
0.5930000           1.0000000       0.0000000       0.0000000
0.5940000           1.0000000       0.0000000       0.0000000
0.5950000           1.0000000       0.0000000       0.0000000
0.5960000           1.0000000       0.0000000       0.0000000
0.5970000           1.0000000       0.0000000       0.0000000
0.5980000           1.0000000       0.0000000       0.0000000
0.5990000           1.0000000       0.0000000       0.0000000
0.6000000           1.0000000       0.0000000       0.0000000
0.6010000           1.0000000       0.0000000       0.0000000
0.6020000           1.0000000       0.0000000       0.0000000
0.6030000           1.0000000       0.0000000       0.0000000
0.6040000           1.0000000       0.0000000       0.0000000
0.6050000           1.0000000       0.0000000       0.0000000
0.6060000           1.0000000       0.0000000       0.0000000
0.6070000           1.0000000       0.0000000       0.0000000
0.6080000           1.0000000       0.0000000       0.0000000
0.6090000           1.0000000       0.0000000       0.0000000
0.6100000           1.0000000       0.0000000       0.0000000
0.6110000           1.0000000       0.0000000       0.0000000
0.6120000           1.0000000       0.0000000       0.0000000
0.6130000           1.0000000       0.0000000       0.0000000
0.6140000           1.0000000       0.0000000       0.0000000
0.6150000           1.0000000       0.0000000       0.0000000
0.6160000           1.0000000       0.0000000       0.0000000
0.6170000           1.0000000       0.0000000       0.0000000
0.6180000           1.0000000       0.0000000       0.0000000
0.6190000           1.0000000       0.0000000       0.0000000
0.6200000           1.0000000       0.0000000       0.0000000
0.6210000           1.0000000       0.0000000       0.0000000
0.6220000           1.0000000       0.0000000       0.0000000
0.6230000           1.0000000       0.0000000       0.0000000
0.6240000           1.0000000       0.0000000       0.0000000
0.6250000           1.0000000       0.0000000       0.0000000
0.6260000           1.0000000       0.0000000       0.0000000
0.6270000           1.0000000       0.0000000       0.0000000
0.6280000           1.0000000       0.0000000       0.0000000
0.6290000           1.0000000       0.0000000       0.0000000
0.6300000           1.0000000       0.0000000       0.0000000
0.6310000           1.0000000       0.0000000       0.0000000
0.6320000           1.0000000       0.0000000       0.0000000
0.6330000           1.0000000       0.0000000       0.0000000
0.6340000           1.0000000       0.0000000       0.0000000
0.6350000           1.0000000       0.0000000       0.0000000
0.6360000           1.0000000       0.0000000       0.0000000
0.6370000           1.0000000       0.0000000       0.0000000
0.6380000           1.0000000       0.0000000       0.0000000
0.6390000           1.0000000       0.0000000       0.0000000
0.6400000           1.0000000       0.0000000       0.0000000
0.6410000           1.0000000       0.0000000       0.0000000
0.6420000           1.0000000       0.0000000       0.0000000
0.6430000           1.0000000       0.0000000       0.0000000
0.6440000           1.0000000       0.0000000       0.0000000
0.6450000           1.0000000       0.0000000       0.0000000
0.6460000           1.0000000       0.0000000       0.0000000
0.6470000           1.0000000       0.0000000       0.0000000
0.6480000           1.0000000       0.0000000       0.0000000
0.6490000           1.0000000       0.0000000       0.0000000
0.6500000           1.0000000       0.0000000       0.0000000
0.6510000           1.0000000       0.0000000       0.0000000
0.6520000           1.0000000       0.0000000       0.0000000
0.6530000           1.0000000       0.0000000       0.0000000
0.6540000           1.0000000       0.0000000       0.0000000
0.6550000           1.0000000       0.0000000       0.0000000
0.6560000           1.0000000       0.0000000       0.0000000
0.6570000           1.0000000       0.0000000       0.0000000
0.6580000           1.0000000       0.0000000       0.0000000
0.6590000           1.0000000       0.0000000       0.0000000
0.6600000           1.0000000       0.0000000       0.0000000
0.6610000           1.0000000       0.0000000       0.0000000
0.6620000           1.0000000       0.0000000       0.0000000
0.6630000           1.0000000       0.0000000       0.0000000
0.6640000           1.0000000       0.0000000       0.0000000
0.6650000           1.0000000       0.0000000       0.0000000
0.6660000           1.0000000       0.0000000       0.0000000
0.6670000           1.0000000       0.0000000       0.0000000
0.6680000           1.0000000       0.0000000       0.0000000
0.6690000           1.0000000       0.0000000       0.0000000
0.6700000           1.0000000       0.0000000       0.0000000
0.6710000           1.0000000       0.0000000       0.0000000
0.6720000           1.0000000       0.0000000       0.0000000
0.6730000           1.0000000       0.0000000       0.0000000
0.6740000           1.0000000       0.0000000       0.0000000
0.6750000           1.0000000       0.0000000       0.0000000
0.6760000           1.0000000       0.0000000       0.0000000
0.6770000           1.0000000       0.0000000       0.0000000
0.6780000           1.0000000       0.0000000       0.0000000
0.6790000           1.0000000       0.0000000       0.0000000
0.6800000           1.0000000       0.0000000       0.0000000
0.6810000           1.0000000       0.0000000       0.0000000
0.6820000           1.0000000       0.0000000       0.0000000
0.6830000           1.0000000       0.0000000       0.0000000
0.6840000           1.0000000       0.0000000       0.0000000
0.6850000           1.0000000       0.0000000       0.0000000
0.6860000           1.0000000       0.0000000       0.0000000
0.6870000           1.0000000       0.0000000       0.0000000
0.6880000           1.0000000       0.0000000       0.0000000
0.6890000           1.0000000       0.0000000       0.0000000
0.6900000           1.0000000       0.0000000       0.0000000
0.6910000           1.0000000       0.0000000       0.0000000
0.6920000           1.0000000       0.0000000       0.0000000
0.6930000           1.0000000       0.0000000       0.0000000
0.6940000           1.0000000       0.0000000       0.0000000
0.6950000           1.0000000       0.0000000       0.0000000
0.6960000           1.0000000       0.0000000       0.0000000
0.6970000           1.0000000       0.0000000       0.0000000
0.6980000           1.0000000       0.0000000       0.0000000
0.6990000           1.0000000       0.0000000       0.0000000
0.7000000           1.0000000       0.0000000       0.0000000
0.7010000           1.0000000       0.0000000       0.0000000
0.7020000           1.0000000       0.0000000       0.0000000
0.7030000           1.0000000       0.0000000       0.0000000
0.7040000           1.0000000       0.0000000       0.0000000
0.7050000           1.0000000       0.0000000       0.0000000
0.7060000           1.0000000       0.0000000       0.0000000
0.7070000           1.0000000       0.0000000       0.0000000
0.7080000           1.0000000       0.0000000       0.0000000
0.7090000           1.0000000       0.0000000       0.0000000
0.7100000           1.0000000       0.0000000       0.0000000
0.7110000           1.0000000       0.0000000       0.0000000
0.7120000           1.0000000       0.0000000       0.0000000
0.7130000           1.0000000       0.0000000       0.0000000
0.7140000           1.0000000       0.0000000       0.0000000
0.7150000           1.0000000       0.0000000       0.0000000
0.7160000           1.0000000       0.0000000       0.0000000
0.7170000           1.0000000       0.0000000       0.0000000
0.7180000           1.0000000       0.0000000       0.0000000
0.7190000           1.0000000       0.0000000       0.0000000
0.7200000           1.0000000       0.0000000       0.0000000
0.7210000           1.0000000       0.0000000       0.0000000
0.7220000           1.0000000       0.0000000       0.0000000
0.7230000           1.0000000       0.0000000       0.0000000
0.7240000           1.0000000       0.0000000       0.0000000
0.7250000           1.0000000       0.0000000       0.0000000
0.7260000           1.0000000       0.0000000       0.0000000
0.7270000           1.0000000       0.0000000       0.0000000
0.7280000           1.0000000       0.0000000       0.0000000
0.7290000           1.0000000       0.0000000       0.0000000
0.7300000           1.0000000       0.0000000       0.0000000
0.7310000           1.0000000       0.0000000       0.0000000
0.7320000           1.0000000       0.0000000       0.0000000
0.7330000           1.0000000       0.0000000       0.0000000
0.7340000           1.0000000       0.0000000       0.0000000
0.7350000           1.0000000       0.0000000       0.0000000
0.7360000           1.0000000       0.0000000       0.0000000
0.7370000           1.0000000       0.0000000       0.0000000
0.7380000           1.0000000       0.0000000       0.0000000
0.7390000           1.0000000       0.0000000       0.0000000
0.7400000           1.0000000       0.0000000       0.0000000
0.7410000           1.0000000       0.0000000       0.0000000
0.7420000           1.0000000       0.0000000       0.0000000
0.7430000           1.0000000       0.0000000       0.0000000
0.7440000           1.0000000       0.0000000       0.0000000
0.7450000           1.0000000       0.0000000       0.0000000
0.7460000           1.0000000       0.0000000       0.0000000
0.7470000           1.0000000       0.0000000       0.0000000
0.7480000           1.0000000       0.0000000       0.0000000
0.7490000           1.0000000       0.0000000       0.0000000
0.7500000           1.0000000       0.0000000       0.0000000
0.7510000           1.0000000       0.0000000       0.0000000
0.7520000           1.0000000       0.0000000       0.0000000
0.7530000           1.0000000       0.0000000       0.0000000
0.7540000           1.0000000       0.0000000       0.0000000
0.7550000           1.0000000       0.0000000       0.0000000
0.7560000           1.0000000       0.0000000       0.0000000
0.7570000           1.0000000       0.0000000       0.0000000
0.7580000           1.0000000       0.0000000       0.0000000
0.7590000           1.0000000       0.0000000       0.0000000
0.7600000           1.0000000       0.0000000       0.0000000
0.7610000           1.0000000       0.0000000       0.0000000
0.7620000           1.0000000       0.0000000       0.0000000
0.7630000           1.0000000       0.0000000       0.0000000
0.7640000           1.0000000       0.0000000       0.0000000
0.7650000           1.0000000       0.0000000       0.0000000
0.7660000           1.0000000       0.0000000       0.0000000
0.7670000           1.0000000       0.0000000       0.0000000
0.7680000           1.0000000       0.0000000       0.0000000
0.7690000           1.0000000       0.0000000       0.0000000
0.7700000           1.0000000       0.0000000       0.0000000
0.7710000           1.0000000       0.0000000       0.0000000
0.7720000           1.0000000       0.0000000       0.0000000
0.7730000           1.0000000       0.0000000       0.0000000
0.7740000           1.0000000       0.0000000       0.0000000
0.7750000           1.0000000       0.0000000       0.0000000
0.7760000           1.0000000       0.0000000       0.0000000
0.7770000           1.0000000       0.0000000       0.0000000
0.7780000           1.0000000       0.0000000       0.0000000
0.7790000           1.0000000       0.0000000       0.0000000
0.7800000           1.0000000       0.0000000       0.0000000
0.7810000           1.0000000       0.0000000       0.0000000
0.7820000           1.0000000       0.0000000       0.0000000
0.7830000           1.0000000       0.0000000       0.0000000
0.7840000           1.0000000       0.0000000       0.0000000
0.7850000           1.0000000       0.0000000       0.0000000
0.7860000           1.0000000       0.0000000       0.0000000
0.7870000           1.0000000       0.0000000       0.0000000
0.7880000           1.0000000       0.0000000       0.0000000
0.7890000           1.0000000       0.0000000       0.0000000
0.7900000           1.0000000       0.0000000       0.0000000
0.7910000           1.0000000       0.0000000       0.0000000
0.7920000           1.0000000       0.0000000       0.0000000
0.7930000           1.0000000       0.0000000       0.0000000
0.7940000           1.0000000       0.0000000       0.0000000
0.7950000           1.0000000       0.0000000       0.0000000
0.7960000           1.0000000       0.0000000       0.0000000
0.7970000           1.0000000       0.0000000       0.0000000
0.7980000           1.0000000       0.0000000       0.0000000
0.7990000           1.0000000       0.0000000       0.0000000
0.8000000           1.0000000       0.0000000       0.0000000
0.8010000           1.0000000       0.0000000       0.0000000
0.8020000           1.0000000       0.0000000       0.0000000
0.8030000           1.0000000       0.0000000       0.0000000
0.8040000           1.0000000       0.0000000       0.0000000
0.8050000           1.0000000       0.0000000       0.0000000
0.8060000           1.0000000       0.0000000       0.0000000
0.8070000           1.0000000       0.0000000       0.0000000
0.8080000           1.0000000       0.0000000       0.0000000
0.8090000           1.0000000       0.0000000       0.0000000
0.8100000           1.0000000       0.0000000       0.0000000
0.8110000           1.0000000       0.0000000       0.0000000
0.8120000           1.0000000       0.0000000       0.0000000
0.8130000           1.0000000       0.0000000       0.0000000
0.8140000           1.0000000       0.0000000       0.0000000
0.8150000           1.0000000       0.0000000       0.0000000
0.8160000           1.0000000       0.0000000       0.0000000
0.8170000           1.0000000       0.0000000       0.0000000
0.8180000           1.0000000       0.0000000       0.0000000
0.8190000           1.0000000       0.0000000       0.0000000
0.8200000           1.0000000       0.0000000       0.0000000
0.8210000           1.0000000       0.0000000       0.0000000
0.8220000           1.0000000       0.0000000       0.0000000
0.8230000           1.0000000       0.0000000       0.0000000
0.8240000           1.0000000       0.0000000       0.0000000
0.8250000           1.0000000       0.0000000       0.0000000
0.8260000           1.0000000       0.0000000       0.0000000
0.8270000           1.0000000       0.0000000       0.0000000
0.8280000           1.0000000       0.0000000       0.0000000
0.8290000           1.0000000       0.0000000       0.0000000
0.8300000           1.0000000       0.0000000       0.0000000
0.8310000           1.0000000       0.0000000       0.0000000
0.8320000           1.0000000       0.0000000       0.0000000
0.8330000           1.0000000       0.0000000       0.0000000
0.8340000           1.0000000       0.0000000       0.0000000
0.8350000           1.0000000       0.0000000       0.0000000
0.8360000           1.0000000       0.0000000       0.0000000
0.8370000           1.0000000       0.0000000       0.0000000
0.8380000           1.0000000       0.0000000       0.0000000
0.8390000           1.0000000       0.0000000       0.0000000
0.8400000           1.0000000       0.0000000       0.0000000
0.8410000           1.0000000       0.0000000       0.0000000
0.8420000           1.0000000       0.0000000       0.0000000
0.8430000           1.0000000       0.0000000       0.0000000
0.8440000           1.0000000       0.0000000       0.0000000
0.8450000           1.0000000       0.0000000       0.0000000
0.8460000           1.0000000       0.0000000       0.0000000
0.8470000           1.0000000       0.0000000       0.0000000
0.8480000           1.0000000       0.0000000       0.0000000
0.8490000           1.0000000       0.0000000       0.0000000
0.8500000           1.0000000       0.0000000       0.0000000
0.8510000           1.0000000       0.0000000       0.0000000
0.8520000           1.0000000       0.0000000       0.0000000
0.8530000           1.0000000       0.0000000       0.0000000
0.8540000           1.0000000       0.0000000       0.0000000
0.8550000           1.0000000       0.0000000       0.0000000
0.8560000           1.0000000       0.0000000       0.0000000
0.8570000           1.0000000       0.0000000       0.0000000
0.8580000           1.0000000       0.0000000       0.0000000
0.8590000           1.0000000       0.0000000       0.0000000
0.8600000           1.0000000       0.0000000       0.0000000
0.8610000           1.0000000       0.0000000       0.0000000
0.8620000           1.0000000       0.0000000       0.0000000
0.8630000           1.0000000       0.0000000       0.0000000
0.8640000           1.0000000       0.0000000       0.0000000
0.8650000           1.0000000       0.0000000       0.0000000
0.8660000           1.0000000       0.0000000       0.0000000
0.8670000           1.0000000       0.0000000       0.0000000
0.8680000           1.0000000       0.0000000       0.0000000
0.8690000           1.0000000       0.0000000       0.0000000
0.8700000           1.0000000       0.0000000       0.0000000
0.8710000           1.0000000       0.0000000       0.0000000
0.8720000           1.0000000       0.0000000       0.0000000
0.8730000           1.0000000       0.0000000       0.0000000
0.8740000           1.0000000       0.0000000       0.0000000
0.8750000           1.0000000       0.0000000       0.0000000
0.8760000           1.0000000       0.0000000       0.0000000
0.8770000           1.0000000       0.0000000       0.0000000
0.8780000           1.0000000       0.0000000       0.0000000
0.8790000           1.0000000       0.0000000       0.0000000
0.8800000           1.0000000       0.0000000       0.0000000
0.8810000           1.0000000       0.0000000       0.0000000
0.8820000           1.0000000       0.0000000       0.0000000
0.8830000           1.0000000       0.0000000       0.0000000
0.8840000           1.0000000       0.0000000       0.0000000
0.8850000           1.0000000       0.0000000       0.0000000
0.8860000           1.0000000       0.0000000       0.0000000
0.8870000           1.0000000       0.0000000       0.0000000
0.8880000           1.0000000       0.0000000       0.0000000
0.8890000           1.0000000       0.0000000       0.0000000
0.8900000           1.0000000       0.0000000       0.0000000
0.8910000           1.0000000       0.0000000       0.0000000
0.8920000           1.0000000       0.0000000       0.0000000
0.8930000           1.0000000       0.0000000       0.0000000
0.8940000           1.0000000       0.0000000       0.0000000
0.8950000           1.0000000       0.0000000       0.0000000
0.8960000           1.0000000       0.0000000       0.0000000
0.8970000           1.0000000       0.0000000       0.0000000
0.8980000           1.0000000       0.0000000       0.0000000
0.8990000           1.0000000       0.0000000       0.0000000
0.9000000           1.0000000       0.0000000       0.0000000
0.9010000           1.0000000       0.0000000       0.0000000
0.9020000           1.0000000       0.0000000       0.0000000
0.9030000           1.0000000       0.0000000       0.0000000
0.9040000           1.0000000       0.0000000       0.0000000
0.9050000           1.0000000       0.0000000       0.0000000
0.9060000           1.0000000       0.0000000       0.0000000
0.9070000           1.0000000       0.0000000       0.0000000
0.9080000           1.0000000       0.0000000       0.0000000
0.9090000           1.0000000       0.0000000       0.0000000
0.9100000           1.0000000       0.0000000       0.0000000
0.9110000           1.0000000       0.0000000       0.0000000
0.9120000           1.0000000       0.0000000       0.0000000
0.9130000           1.0000000       0.0000000       0.0000000
0.9140000           1.0000000       0.0000000       0.0000000
0.9150000           1.0000000       0.0000000       0.0000000
0.9160000           1.0000000       0.0000000       0.0000000
0.9170000           1.0000000       0.0000000       0.0000000
0.9180000           1.0000000       0.0000000       0.0000000
0.9190000           1.0000000       0.0000000       0.0000000
0.9200000           1.0000000       0.0000000       0.0000000
0.9210000           1.0000000       0.0000000       0.0000000
0.9220000           1.0000000       0.0000000       0.0000000
0.9230000           1.0000000       0.0000000       0.0000000
0.9240000           1.0000000       0.0000000       0.0000000
0.9250000           1.0000000       0.0000000       0.0000000
0.9260000           1.0000000       0.0000000       0.0000000
0.9270000           1.0000000       0.0000000       0.0000000
0.9280000           1.0000000       0.0000000       0.0000000
0.9290000           1.0000000       0.0000000       0.0000000
0.9300000           1.0000000       0.0000000       0.0000000
0.9310000           1.0000000       0.0000000       0.0000000
0.9320000           1.0000000       0.0000000       0.0000000
0.9330000           1.0000000       0.0000000       0.0000000
0.9340000           1.0000000       0.0000000       0.0000000
0.9350000           1.0000000       0.0000000       0.0000000
0.9360000           1.0000000       0.0000000       0.0000000
0.9370000           1.0000000       0.0000000       0.0000000
0.9380000           1.0000000       0.0000000       0.0000000
0.9390000           1.0000000       0.0000000       0.0000000
0.9400000           1.0000000       0.0000000       0.0000000
0.9410000           1.0000000       0.0000000       0.0000000
0.9420000           1.0000000       0.0000000       0.0000000
0.9430000           1.0000000       0.0000000       0.0000000
0.9440000           1.0000000       0.0000000       0.0000000
0.9450000           1.0000000       0.0000000       0.0000000
0.9460000           1.0000000       0.0000000       0.0000000
0.9470000           1.0000000       0.0000000       0.0000000
0.9480000           1.0000000       0.0000000       0.0000000
0.9490000           1.0000000       0.0000000       0.0000000
0.9500000           1.0000000       0.0000000       0.0000000
0.9510000           1.0000000       0.0000000       0.0000000
0.9520000           1.0000000       0.0000000       0.0000000
0.9530000           1.0000000       0.0000000       0.0000000
0.9540000           1.0000000       0.0000000       0.0000000
0.9550000           1.0000000       0.0000000       0.0000000
0.9560000           1.0000000       0.0000000       0.0000000
0.9570000           1.0000000       0.0000000       0.0000000
0.9580000           1.0000000       0.0000000       0.0000000
0.9590000           1.0000000       0.0000000       0.0000000
0.9600000           1.0000000       0.0000000       0.0000000
0.9610000           1.0000000       0.0000000       0.0000000
0.9620000           1.0000000       0.0000000       0.0000000
0.9630000           1.0000000       0.0000000       0.0000000
0.9640000           1.0000000       0.0000000       0.0000000
0.9650000           1.0000000       0.0000000       0.0000000
0.9660000           1.0000000       0.0000000       0.0000000
0.9670000           1.0000000       0.0000000       0.0000000
0.9680000           1.0000000       0.0000000       0.0000000
0.9690000           1.0000000       0.0000000       0.0000000
0.9700000           1.0000000       0.0000000       0.0000000
0.9710000           1.0000000       0.0000000       0.0000000
0.9720000           1.0000000       0.0000000       0.0000000
0.9730000           1.0000000       0.0000000       0.0000000
0.9740000           1.0000000       0.0000000       0.0000000
0.9750000           1.0000000       0.0000000       0.0000000
0.9760000           1.0000000       0.0000000       0.0000000
0.9770000           1.0000000       0.0000000       0.0000000
0.9780000           1.0000000       0.0000000       0.0000000
0.9790000           1.0000000       0.0000000       0.0000000
0.9800000           1.0000000       0.0000000       0.0000000
0.9810000           1.0000000       0.0000000       0.0000000
0.9820000           1.0000000       0.0000000       0.0000000
0.9830000           1.0000000       0.0000000       0.0000000
0.9840000           1.0000000       0.0000000       0.0000000
0.9850000           1.0000000       0.0000000       0.0000000
0.9860000           1.0000000       0.0000000       0.0000000
0.9870000           1.0000000       0.0000000       0.0000000
0.9880000           1.0000000       0.0000000       0.0000000
0.9890000           1.0000000       0.0000000       0.0000000
0.9900000           1.0000000       0.0000000       0.0000000
0.9910000           1.0000000       0.0000000       0.0000000
0.9920000           1.0000000       0.0000000       0.0000000
0.9930000           1.0000000       0.0000000       0.0000000
0.9940000           1.0000000       0.0000000       0.0000000
0.9950000           1.0000000       0.0000000       0.0000000
0.9960000           1.0000000       0.0000000       0.0000000
0.9970000           1.0000000       0.0000000       0.0000000
0.9980000           1.0000000       0.0000000       0.0000000
0.9990000           1.0000000       0.0000000       0.0000000
1.0000000           1.0000000       0.0000000       0.0000000
# -----------------------------------------------------------
